question_id,sample_id,source_index,question,category,population,carrier_count,session_count,structure,flags,complete_16000,evidence_delivered_16000,miss_state_16000,dense_relation_16000,association_16000,complete_32000,evidence_delivered_32000,miss_state_32000,dense_relation_32000,association_32000,longitudinal
1c4c72388a8e0930c9170c91f62326f682378a011616663a11d659fd7c47701b,conv-42,48,When did Nate go to a convention and meet new people?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b0e0b32158697ba79d23a6cd8cd336e3eec9bc2e3c8247c9074b3184c5829c28,conv-42,49,How many times has Joanna's scripts been rejected?,1,other,2,2,MULTI_SESSION,QUANTITY|ENUMERATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2715207fe1f1624f541d0f192be48380020e8221d1cf9482fdc3a024ff5752f2,conv-42,50,What is something Nate gave to Joanna that brings her a lot of joy?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
8b6a009c3d9ea30209f25596bbd9e672294203263aa4fd5a2af2db9a93011f6c,conv-42,51,When did Nate get Tilly for Joanna?,1,other,2,2,MULTI_SESSION,TEMPORAL,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e2df68b5446ea69031bb053a1f2c174b1e9e10e5f1084423004c9bea4e428d98,conv-42,52,How many of Joanna's writing have made it to the big screen?,1,other,2,2,MULTI_SESSION,QUANTITY|ENUMERATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
9e1a1be73a7975d28634a082da77a31fde088d055dfba5fd8fe758e5293a9d38,conv-42,53,How many times has Nate taken his turtles on a walk?,1,other,2,2,MULTI_SESSION,QUANTITY|ENUMERATION,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
45709546bc0ba26d967ccdecc38613b87a3c20fea7bd6c60906e48290538757f,conv-42,54,When was Joanna's second movie script shown on the big screens?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0bb8c16ab83966cc27014522c7251afedc317faedcf4da9e398fc46dfd73d488,conv-42,55,What is Joanna inspired by?,1,breadth,6,5,MULTI_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
35f9d906e9b7e3290f7e5a301e589ad0a892b1c43c019b43f3894b7dfa0567ec,conv-42,56,What animal do both Nate and Joanna like?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b53ce915bdb62ca49733c1861052ee7f3fd06b0cac8c1f78ef05d1e78fcb644c,conv-42,57,When did Joanna plan to go over to Nate's and share recipes?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1784f1ad203a31c7d8b86711f6c6c426d045716ecff16643f845906eb6a2b6cc,conv-42,59,What does Joanna do to remember happy memories?,1,other,2,2,MULTI_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,2,COMPLETE,GAIN,CC80_ONLY,RESCUED_AT_32K
806aa7d67b74698fa1e67fefe095d818b9f3cb4eee56b0954e12087bd4d1b7ed,conv-42,60,What Console does Nate own?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
ac84559bcd514c32229a01e9db5ed502f5bd727ce0c57cb8c72c7acd30b811cb,conv-42,61,What mediums does Nate use to play games?,1,other,3,2,MULTI_SESSION,UNMARKED,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
c49b9e4e8dcd7d9a9f6b912bf9a45edc1102b5d09c94ad3defdfa49a51653967,conv-42,62,How many letters has Joanna recieved?,1,other,2,2,MULTI_SESSION,QUANTITY|ENUMERATION,False,1,PARTIAL_EVIDENCE,LOSS,BOTH_CONTROLS,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
3b2c3eec1968b36ec524b6d1be37562a129d0200adf4c641d4fdcd36dd426fc7,conv-42,63,What video games does Nate play?,1,breadth,5,4,MULTI_SESSION,UNMARKED,False,4,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,5,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
ce5a083637ca2ce6ba0ce336660ef0dc05ab3311d306011f551f7c4d75774a57,conv-42,64,When did Nate win a big Valorant tourney?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c7f924aebc7207c19dff83b944f915c93a81d5a5787250b68e70b28a6177e844,conv-42,65,Which torunament did Nate win in the beginning of November 2022?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
021530dae37f1fcd345b0f69e199cfb5ef26fde9061601ffa56d4b6462c03351,conv-42,66,What alternative career might Nate consider after gaming?,3,breadth,4,4,MULTI_SESSION,TEMPORAL,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
d393f309ff9c9c61792ecec0b7d2ff542614a524721a13da5c9c7fef8afd9c82,conv-42,67,What pets does Nate have?,1,breadth,3,3,MULTI_SESSION,UNMARKED,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
632151c796951d2a62fbedff26ffd94bd9546244a8497d01994231b111ee263f,conv-42,68,How many hikes has Joanna been on?,3,breadth,4,4,MULTI_SESSION,QUANTITY|ENUMERATION,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
a10194172b5d9f05c2381719e449e51c78b422f331a2dc1c567d7a79f37233d5,conv-42,69,How many turtles does Nate have?,1,other,2,2,MULTI_SESSION,QUANTITY|ENUMERATION,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
50370f80902f3cea6eddecd12a888e688e9f96e803a16709e89d946ce314cb01,conv-42,70,What activities does Nate do with his turtles?,1,other,3,2,MULTI_SESSION,ENUMERATION,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
642285dd7808bba6528b84bb31636f5664d655f26386ec7ef2c1ec714115f734,conv-42,71,What do both Joanna and Nate appreciate the beauty of?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
05ac76f5e94013bf1696ddc28ae760e0352a5c2982f87e0d1eb73c92f7c9bb53,conv-42,72,When did Joanna plan on going to Nate's to watch him play with his turtles?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3e974cac1d4830a82127c69504050609003cd5cd319202da4e48e1ae37fb7efd,conv-42,73,What state did Joanna visit in summer 2021?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
8196d9a50d8d2edeeb2934babfac6d1d92a399d5f581d996449942b57c6b19f5,conv-42,74,What recommendations has Nate received from Joanna?,1,breadth,6,5,MULTI_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
195cfa723f63a3c2c8be971c057ed1b2ee706b9183aad19e1c4b3cc442496d32,conv-42,75,What are Nate's favorite desserts?,1,other,4,2,MULTI_SESSION,ENUMERATION,True,4,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,4,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
f7bea5cf0138b778f6df3c9bd4a9ca109fdb22adfb55cd72b8d2efbaca5c1f84,conv-42,76,How has Nate tried to disburse his vegan ice-cream recipes?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b469ca4c2ec1adc42a8f2d3962cfdb374bc3574d2d64572a3ecdab5f37661fef,conv-42,77,When did Nate win his second tournament?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a41adcff1f3869760da18c4161fb06ce0ef820aab2706c20004ecf9fd3016d82,conv-42,78,How many video game tournaments has Nate participated in?,1,breadth,9,9,MULTI_SESSION,QUANTITY|ENUMERATION,True,9,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,9,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c0be5dc5bb6a516c1deed9f06c5c9cac280f332ce134f31733e55c3dbd4bb891,conv-42,79,How many screenplays has Joanna written?,1,breadth,4,4,MULTI_SESSION,QUANTITY|ENUMERATION,False,3,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,4,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
440de6a51273a11240f18b288c4c37ec9227a46197abb84f3660f78eabf8c0d8,conv-42,80,How many tournaments has Nate won?,1,breadth,7,7,MULTI_SESSION,QUANTITY|ENUMERATION,True,7,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,7,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e8d5aa16ecb8323e9e87ee9d1e05ff19890b5c80fd9d011ac3cb7bb7eb167d4b,conv-42,81,What recipes has Joanna made?,1,breadth,9,5,MULTI_SESSION,UNMARKED,False,5,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,7,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
10e2a14d5ba7ec84d1a88b21897a015f3df7af04f811ade630ebb4b5b1cad17d,conv-42,82,What recipes has Nate made?,1,other,2,2,MULTI_SESSION,UNMARKED,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
953e6f03e72f7983c8c6fffcea9b4a247694f0c81f9525a7797e1d427ebd2bc9,conv-42,83,What are the skills that Nate has helped others learn?,1,breadth,3,3,MULTI_SESSION,CAUSAL|ENUMERATION,False,2,PARTIAL_EVIDENCE,LOSS,A3_ONLY,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
62073229c03f67ec206128dddfff6c3e9a733a9af543c4d6e68cce576e41a063,conv-42,84,Was the first half of September 2022 a good month career-wise for Nate and Joanna? Answer yes or no.,3,other,2,2,MULTI_SESSION,TEMPORAL,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
dcf003086f310b982a492c8fbcb4c863a9e442e4499aaec84f1a68bc579cbfdd,conv-42,85,What kind of job is Joanna beginning to preform the duties of because of her movie scripts?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3fe9fe73a2c84757f08e8194a36ba074e353962b4a58c3d280bef56cc4a61327,conv-42,86,When did Nate take his turtles to the beach?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
fc39bd31a145fc95bd88e759331e054c430434359bc870b590201bdad1987653,conv-42,87,What state did Nate visit?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
1e989154811fb99819e2e13e2df4e0fadb11c5856fe60f9984b06e1b44d11f00,conv-42,89,What color did Nate choose for his hair?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a32826014d81d1c187660c43433565eeaa74d9ab2793fb27a736c44b30a3050e,conv-42,90,What is Nate's favorite movie trilogy?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
8d65e60f881387322dd26db1fb9262b408649c6bec70f6d39d4bd572c3d0d768,conv-42,91,What is Nate's favorite book series about?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
8d6ac8b55d5e0454c70627450fc34b91086e090a98e6d62d1635f7f646c34161,conv-42,92,What kind of lighting does Nate's gaming room have?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
2093c9aa76d6ac319e9d56a97c52e2ee64ecce996626f3e6754a131ad226e8e9,conv-42,93,What game was the second tournament that Nate won based on?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
8832212f6fa8c327c297d50f380df09b24548076ca57c151468113867ee5ab88,conv-42,94,What is Joanna's third screenplay about?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
cb7715e53ea093ad22321befca2052267a9748b8bcf6e853043deea41e974741,conv-42,95,What is Nate's favorite video game?,4,other,2,1,MULTI_CARRIER_ONE_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c45231a551790010b1d752977c4d922da96ae1ea55086a07f8b645855e4f2e1f,conv-42,96,What type of movies does Nate enjoy watching the most?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4e91f5738d80a26d3351df6d5a280e9036686a86dd89514b17c13abfa5442eff,conv-42,97,"What did Joanna just finish last Friday on 23 January, 2022?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
300b1be42895da46ca1a94a4f988a69f1ed278fab5e27e452a256c39d452d648,conv-42,98,What genre is Joanna's first screenplay?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
62fdd8f715348602c02d07a0f9d46c81ee06f8a2edad57c7537b8137a4dba7f3,conv-42,99,What are Joanna's plans for her finished screenplay in January 2022?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
005b260e6c1b09927f1090a1e1408f63b1a1b6959848c6f06905b11983b582e2,conv-42,100,For how long has Nate had his turtles?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1be78c5357bc8478553131dcacaf2db0b7743c1a4e176014fe70ee5a6e2954bd,conv-42,101,What did Nate think of the coconut milk ice cream he made?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3cdc893d056ef2fc084ae55d5213247db130e6c9eb53ef87bf3ab60052bc7551,conv-42,102,Which dairy-free dessert flavors does Nate enjoy?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b1e9c3b46aa613d90adf0920b8505dd8244fa341b00db9bcd8109ee0b83d0b03,conv-42,103,"What did Joanna recently watch and recommend to Nate on February 7, 2022?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
569aa83fd6d41fddc2eaa5aa7409d26064f6f9efd6b6ad9a585f325192606984,conv-42,104,"What is ""Little Women"" about according to Joanna?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
49768a338dc170d3eadf9933bdef9370c77c3a8b5a8bc26d03300765150c921f,conv-42,105,"What flavor of ice cream did Nate make for his friend on 25 February, 2022?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a2cbfde9359c2cfe470fcdd7240f032cc7e52607ce7262f1a145e9ab808a7c4b,conv-42,106,"What inspired Joanna's new screenplay on 25 February, 2022?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
731134a81544a28461e7fbc49dc641fe3e638442193f6039af698c4875d36232,conv-42,107,Why does Nate like turtles as pets?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6db5d86f40cbc7eacdea542613eb13788c3a5930cd8a21bc637d15dfd9b7deef,conv-42,108,How does Nate describe the process of taking care of turtles?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
939224e8caf9cb80a4e1e156e4090be49a1cc178a0b5fc23b888ff1d18af3b2c,conv-42,109,What was Joanna's audition for?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
35dbb5009164d93914dc4c38fa43a615c1e2e401855557304bd2338ff1831e5d,conv-42,110,Why did Nate choose the hair color he did?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b665320592f6b8edf367a00e9329ce8949b200945dc877eabbb3ea2fecb1ba8a,conv-42,111,What are the main ingredients of the ice cream recipe shared by Nate?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
787a650850ad11d0b7679c70ae4ece819af20fc9b28a261e6d601b1771fa9fd1,conv-42,112,What is Joanna's project called in the writers group?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
83557c3e42be318af148d99f695f52e6498587b6491ad4730073457d7d4b067f,conv-42,113,What is Nate's favorite genre of movies?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
d47be9afddf40ea9f3b31ad2b42eb95b9ea5e978ff677fd812f3d7166a69c96b,conv-42,114,What kind of books does Nate enjoy?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c45edd6f4fb8c6ad88f9f383a5e5959eb9e49166eba5439c592bafa5be15de4f,conv-42,115,What kind of films does Joanna enjoy?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2f0d57891f0c523dd0e19373dce9e8a71d8d88b56cde86c1b6a16d33a6f86294,conv-42,116,Which activity helps Nate escape and stimulates his imagination?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
12629630156092532fdd9e635530cec629cf77399827146dea05c63cae8de942,conv-42,117,What filling did Joanna use in the cake she made recently in May 2022?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3f6a0258d4eb8836ac3116ce10acbf84162d9105f9181bd9c506e7f53850bd21,conv-42,118,What kind of frosting did Joanna use on the cake she made recently in May 2022?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
7aac0cea7cda2ac63703eb2181a286e5b0bded4e73537dc05079adcd132ca103,conv-42,119,What does Nate feel he could do when out in cool places like Whispering Falls?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL|LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
1b5219e81c24fed132d12bf5400516b8c2ddbe1468e921b95a700849824cd61d,conv-42,120,What creative activity does Nate joke about pursuing after being inspired by their hikes with Jo?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
2555c4e207e847988d3812b298294c4636ac9f2d707cbc647a184b680185e2fd,conv-42,121,Who invited Nate to join her on the trails sometime?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
cf63c68ccb35c7f161d465191c78a76284786967af8b5373b64135b1edc0461f,conv-42,122,"What did Nate do for Joanna on 25 May, 2022?",4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
f50d9902ea1b4dd608641996ed5d7856ae11206ad9f551c20183b659bddd5c3e,conv-42,123,How does Nate describe the stuffed animal he got for Joanna?,4,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
