question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_best_evidence_rank,flat_worst_evidence_rank,budget_chars,dual_budget_chars,flat_complete,flat_any,flat_delivered,flat_evidence_delivered,tiered_complete,tiered_any,tiered_delivered,tiered_evidence_delivered,dual_complete,dual_any,dual_delivered,dual_evidence_delivered,dual_ranked_complete,dual_ranked_any,dual_ranked_delivered,dual_ranked_evidence_delivered,flat_chars,tiered_chars,dual_chars,dual_ranked_chars,tiered_recency,tiered_k,tiered_coverage,dual_recency,dual_k,dual_coverage,dual_ranked_k,dual_ranked_coverage,tiered_evidence_tiers,dual_evidence_tiers,dual_ranked_evidence_tiers
45709546bc0ba26d967ccdecc38613b87a3c20fea7bd6c60906e48290538757f,b7e0910cef8bff6201cc93cd108b573e457414973281afd42d7dbf5c1897a852,conv-42,54,2,1,0,True,1,1,1,16000,16000,True,True,53,1,False,False,52,0,True,True,54,1,True,True,53,1,15955,15909,15990,15955,32,20,0,0,54,0,53,0,,k,k
0bb8c16ab83966cc27014522c7251afedc317faedcf4da9e398fc46dfd73d488,f41afa992d72e36f0f3f6e74c1f05da96af0bc1237ad1342af29226affe90daf,conv-42,55,1,6,0,True,6,20,236,16000,16000,False,True,53,1,False,False,53,0,False,True,56,2,False,True,53,1,15994,15970,15973,15994,32,21,0,0,56,0,53,0,,k,k
35f9d906e9b7e3290f7e5a301e589ad0a892b1c43c019b43f3894b7dfa0567ec,7312513569440ba43ed90a6e9d0a186ed01a8589d1027adc2022c803475c39ab,conv-42,56,1,2,0,True,2,14,21,16000,16000,True,True,60,2,False,False,54,0,False,True,56,1,True,True,60,2,15979,15920,15959,15979,32,22,0,0,56,0,60,0,,k,k
b53ce915bdb62ca49733c1861052ee7f3fd06b0cac8c1f78ef05d1e78fcb644c,f53983e5358456b3ddaa0941f79bfb737da14146e50bf312416782ae0b729336,conv-42,57,2,1,0,True,1,12,12,16000,16000,True,True,56,1,False,False,54,0,False,False,57,0,True,True,56,1,15970,15945,15976,15970,32,22,0,0,57,0,56,0,,,k
a3551164d7362aaf94fedeb8917cc1d76259749ed7535c204934bcc21cacded5,9b7a5d3d44320219231ff6733ba7bb30970f8c7225767e67663af7c0758d9957,conv-42,58,1,6,1,False,6,144,316,16000,16000,False,False,69,0,False,True,54,1,False,True,58,1,False,False,69,0,15999,15918,15972,15999,32,22,0,0,58,0,69,0,k,k,
1784f1ad203a31c7d8b86711f6c6c426d045716ecff16643f845906eb6a2b6cc,f79bc4130c1a5f0b2b050cb4452c049d633438cd0c460f91dc26975cba881e77,conv-42,59,1,2,0,True,2,11,118,16000,16000,False,True,55,1,False,True,52,1,False,False,55,0,False,True,55,1,15968,15950,15979,15968,32,20,0,0,55,0,55,0,recency,,k
806aa7d67b74698fa1e67fefe095d818b9f3cb4eee56b0954e12087bd4d1b7ed,10c21e73d2e1bce9ab85b49790ac9362630f768a0bf9a5194f005fb459fe7e3d,conv-42,60,3,1,0,True,1,37,37,16000,16000,True,True,63,1,False,False,56,0,False,False,63,0,True,True,63,1,15930,15927,15997,15930,32,24,0,0,63,0,63,0,,,k
ac84559bcd514c32229a01e9db5ed502f5bd727ce0c57cb8c72c7acd30b811cb,6b5c17fd5cfbdc303e730b518dba7cd91d0317f2f9818d52d97ea2063142c287,conv-42,61,1,3,0,True,3,2,78,16000,16000,False,True,52,2,False,False,55,0,False,False,61,0,False,True,52,2,15920,15935,15937,15920,32,23,0,0,61,0,52,0,,,k
c49b9e4e8dcd7d9a9f6b912bf9a45edc1102b5d09c94ad3defdfa49a51653967,be4423e7f5031f8fd442002a50207e9cd77d9baad342e5cd40798ba63bffa97b,conv-42,62,1,2,0,True,2,20,59,16000,16000,True,True,63,2,False,False,53,0,True,True,61,2,True,True,63,2,15995,15915,15926,15995,32,21,0,0,61,0,63,0,,k,k
3b2c3eec1968b36ec524b6d1be37562a129d0200adf4c641d4fdcd36dd426fc7,12830b9730cac5a9dbe9a7abd300be496c5278031d28e2e73b0c6918ce839d71,conv-42,63,1,5,0,True,5,7,62,16000,16000,False,True,54,4,False,True,56,1,False,True,63,2,False,True,54,4,15912,15991,15997,15912,32,24,0,0,63,0,54,0,k,k,k
ce5a083637ca2ce6ba0ce336660ef0dc05ab3311d306011f551f7c4d75774a57,21fa5543d082d74c8cf6641d345b34c950417b1468b259afdb83ee2ab8327e92,conv-42,64,2,1,0,True,1,1,1,16000,16000,True,True,50,1,False,False,52,0,True,True,49,1,True,True,49,1,15973,15864,15958,15958,32,20,0,0,44,5,44,5,,k,k
c7f924aebc7207c19dff83b944f915c93a81d5a5787250b68e70b28a6177e844,a512fca7b5482b03b4e302447c5337f0352bcfb6f63c3b27ec9086ae6572e3e5,conv-42,65,2,1,0,True,1,1,1,16000,16000,True,True,55,1,False,False,51,0,True,True,54,1,True,True,54,1,15980,15964,15950,15950,32,19,0,0,30,24,30,24,,k,k
021530dae37f1fcd345b0f69e199cfb5ef26fde9061601ffa56d4b6462c03351,7e719e7be5edabed9d4af6bec1a90cde406647cd52fe4b23347ad81f8986d22e,conv-42,66,3,4,0,True,4,131,298,16000,16000,False,False,50,0,False,True,55,1,False,False,57,0,False,False,50,0,15931,15984,15965,15931,32,23,0,0,57,0,50,0,recency,,
d393f309ff9c9c61792ecec0b7d2ff542614a524721a13da5c9c7fef8afd9c82,4d6479cecf55622cd9a0728a987f90c3045cc411dda0178ec37b8cca7534a64a,conv-42,67,1,3,0,True,3,25,186,16000,16000,False,True,60,2,False,True,54,1,False,True,62,1,False,True,60,2,15997,15953,15982,15997,32,22,0,0,62,0,60,0,recency,k,k
632151c796951d2a62fbedff26ffd94bd9546244a8497d01994231b111ee263f,4f00e723689e6a255b12d05bf7ddac56d678345c72df05ebcbca9a65aff28539,conv-42,68,3,4,0,True,4,9,207,16000,16000,False,True,57,1,False,True,52,2,False,True,55,1,False,True,55,1,15966,15937,15959,15959,32,20,0,0,23,32,23,32,k|recency,k,k
a10194172b5d9f05c2381719e449e51c78b422f331a2dc1c567d7a79f37233d5,acec4a84c008d74cf3e7e8e7739eca5be4c52125f28b748a30645d91275e50f5,conv-42,69,1,2,0,True,2,22,185,16000,16000,False,True,62,1,False,True,56,1,False,False,64,0,False,True,62,1,15992,15997,15957,15992,32,24,0,0,64,0,62,0,recency,,k
50370f80902f3cea6eddecd12a888e688e9f96e803a16709e89d946ce314cb01,3c14a3061bc84190e7411a5041fb77f4c835025a292d5834ff972bac51571bba,conv-42,70,1,3,0,True,3,14,35,16000,16000,True,True,57,3,False,True,55,1,False,False,60,0,True,True,57,3,15987,15946,15918,15987,32,23,0,0,60,0,57,0,recency,,k
642285dd7808bba6528b84bb31636f5664d655f26386ec7ef2c1ec714115f734,2607c3acda8805bdf6f6ecf88f477e2f40cc1cdfabd8134c29d9990118c4d830,conv-42,71,1,2,0,True,2,9,55,16000,16000,True,True,63,2,False,True,54,1,False,False,58,0,True,True,63,2,15929,15918,15991,15929,32,22,0,0,58,0,63,0,recency,,k
05ac76f5e94013bf1696ddc28ae760e0352a5c2982f87e0d1eb73c92f7c9bb53,1479637d032b379edc07b07e0374622873712b2d8fb04d833e0a1f7deb3fc1c6,conv-42,72,2,1,0,True,1,2,2,16000,16000,True,True,62,1,True,True,54,1,False,False,57,0,True,True,62,1,15941,15928,15992,15941,32,22,0,0,57,0,62,0,recency,,k
3e974cac1d4830a82127c69504050609003cd5cd319202da4e48e1ae37fb7efd,539162f05d34ab435f32603366e8e68b4e3f350e7c7632dee7a6e50c581877b3,conv-42,73,3,1,0,True,1,11,11,16000,16000,True,True,52,1,True,True,51,1,True,True,52,1,True,True,52,1,15979,15961,15936,15936,32,15,4,0,18,34,18,34,recency,k,k
8196d9a50d8d2edeeb2934babfac6d1d92a399d5f581d996449942b57c6b19f5,439c99962d1d38a4a41de205745362878bbcf20c0898af60a5a38d94649a8fc5,conv-42,74,1,7,0,True,6,40,317,16000,16000,False,True,65,1,False,True,54,1,False,True,58,2,False,True,65,1,15984,15918,15999,15984,32,22,0,0,58,0,65,0,k,k,k
195cfa723f63a3c2c8be971c057ed1b2ee706b9183aad19e1c4b3cc442496d32,fa05d1866f7e43cd787658097e1c732299d9481aa8b763720e5ab5bc581c6d34,conv-42,75,1,4,0,True,4,2,46,16000,16000,True,True,59,4,False,True,55,3,False,True,60,3,True,True,59,4,15988,15977,15871,15988,32,23,0,0,60,0,59,0,k,k,k
f7bea5cf0138b778f6df3c9bd4a9ca109fdb22adfb55cd72b8d2efbaca5c1f84,6dab22a7da7b83ea93ccfa08309358919e45a4aa56b7417fc78054d5aa1a4b70,conv-42,76,1,2,0,True,2,1,19,16000,16000,True,True,53,2,False,False,54,0,False,False,60,0,True,True,53,2,15949,15916,15943,15949,32,22,0,0,60,0,53,0,,,k
b469ca4c2ec1adc42a8f2d3962cfdb374bc3574d2d64572a3ecdab5f37661fef,c9f5e231e4ef707a0b65b18d3eece392170375233eeb417dc3f58467144f8ba0,conv-42,77,2,1,0,True,1,1,1,16000,16000,True,True,56,1,True,True,56,1,True,True,56,1,True,True,56,1,15954,15959,15852,15852,32,24,0,0,53,3,53,3,k,k,k
a41adcff1f3869760da18c4161fb06ce0ef820aab2706c20004ecf9fd3016d82,a3a20938fface4fa990c603ee8a8e6bad383aaea6a55661ea896c94e0b7853ac,conv-42,78,1,9,0,True,9,1,36,16000,16000,True,True,48,9,False,True,54,4,True,True,51,9,True,True,48,9,15942,15968,15866,15942,32,22,0,0,51,0,48,0,k,k,k
c0be5dc5bb6a516c1deed9f06c5c9cac280f332ce134f31733e55c3dbd4bb891,820555b311c0a4ff5e9d424176b62a0cd928f72666e5925f43f2d911e0b88a55,conv-42,79,1,5,0,True,4,1,87,16000,16000,False,True,44,3,False,True,49,3,False,True,45,3,False,True,45,3,15932,15926,15829,15829,32,17,0,0,41,4,41,4,k,k,k
440de6a51273a11240f18b288c4c37ec9227a46197abb84f3660f78eabf8c0d8,6a0644302c5e39d0387a101cba8a336f1f64d833d197d4abfefbf5a39c84676c,conv-42,80,1,7,0,True,7,2,40,16000,16000,True,True,53,7,False,True,54,2,False,True,58,6,True,True,52,7,15990,15959,15983,15903,32,22,0,0,58,0,52,0,k,k,k
e8d5aa16ecb8323e9e87ee9d1e05ff19890b5c80fd9d011ac3cb7bb7eb167d4b,2378ad7f8dc1b5ba557080c244c9718979630dfdc72c08f9b20afd30202adeb3,conv-42,81,1,9,0,True,9,4,120,16000,16000,False,True,56,5,False,False,56,0,False,True,59,2,False,True,56,5,15990,15970,15982,15990,32,24,0,0,59,0,56,0,,k,k
10e2a14d5ba7ec84d1a88b21897a015f3df7af04f811ade630ebb4b5b1cad17d,952e7249b153dbcb3312e1bc878c3e9e687c9091466aa4dc6853c1e182734bb0,conv-42,82,1,2,0,True,2,12,109,16000,16000,False,True,59,1,False,True,56,1,True,True,63,2,False,True,59,1,15960,16000,15993,15960,32,24,0,0,63,0,59,0,k,k,k
953e6f03e72f7983c8c6fffcea9b4a247694f0c81f9525a7797e1d427ebd2bc9,13433968f10c929879c19f552adfb3302bfd7e1998dba7f752eb6aa26bef2750,conv-42,83,1,3,0,True,3,1,54,16000,16000,True,True,60,3,False,False,55,0,False,False,59,0,True,True,60,3,15967,15999,15919,15967,32,23,0,0,59,0,60,0,,,k
62073229c03f67ec206128dddfff6c3e9a733a9af543c4d6e68cce576e41a063,76ec4204dbf5cfeed450243f93265a3fa54ebf70198f2713ccf6abe1ae198ed0,conv-42,84,3,2,0,True,2,36,177,16000,16000,False,True,59,1,False,False,54,0,False,False,58,0,False,True,59,1,15945,15925,15995,15945,32,22,0,0,58,0,59,0,,,k
dcf003086f310b982a492c8fbcb4c863a9e442e4499aaec84f1a68bc579cbfdd,f30d90da1416570d8399be9c0e0a68bdee004b6f3e6f78e4faf662716280210a,conv-42,85,3,1,0,True,1,3,3,16000,16000,True,True,49,1,True,True,52,1,False,False,53,0,True,True,49,1,15942,15921,15960,15942,32,20,0,0,53,0,49,0,recency,,k
3fe9fe73a2c84757f08e8194a36ba074e353962b4a58c3d280bef56cc4a61327,14bceb46c3960ca21eb39dee7baeb85cbb8cb4beefb11d9a1eef5a3860923bbe,conv-42,86,2,1,0,True,1,11,11,16000,16000,True,True,59,1,True,True,56,1,False,False,66,0,True,True,59,1,15949,15961,15908,15949,32,24,0,0,65,1,59,0,recency,,k
fc39bd31a145fc95bd88e759331e054c430434359bc870b590201bdad1987653,05902ec0b96d7e8b65cecd8f333ef541b58899da2dfd40c38a225995131dd89c,conv-42,87,3,1,0,True,1,170,170,16000,16000,False,False,65,0,True,True,58,1,False,False,66,0,False,False,65,0,15949,15989,15939,15949,32,26,0,0,66,0,65,0,recency,,
7b0556250b6a62f8473eab04eb4376ed2f41ba1fe940a4e2c76ca00838c49673,5e0f1e2ffdf2f04ca8bf2ced582677512c3709524faa1f1a93d253106ed46fdd,conv-42,88,4,2,1,False,2,2,44,16000,16000,True,True,53,2,True,True,54,2,True,True,56,2,True,True,53,2,15977,15973,15974,15977,32,22,0,0,56,0,53,0,k,k,k
1e989154811fb99819e2e13e2df4e0fadb11c5856fe60f9984b06e1b44d11f00,99c560d283e8101183f508fece3a3896020042219ac957992299173397c8fae7,conv-42,89,4,2,0,True,2,1,2,16000,16000,True,True,70,2,True,True,58,2,True,True,70,2,True,True,69,2,16000,15994,15981,15906,32,26,0,0,70,0,69,0,k,k,k
a32826014d81d1c187660c43433565eeaa74d9ab2793fb27a736c44b30a3050e,f0a2233548a26e1cb22d6349d463c1e108544e65b415f059f775a80f487dd589,conv-42,90,4,1,0,True,1,2,2,16000,16000,True,True,58,1,False,False,57,0,True,True,58,1,True,True,58,1,15964,15987,15971,15964,32,25,0,0,58,0,58,0,,k,k
8d65e60f881387322dd26db1fb9262b408649c6bec70f6d39d4bd572c3d0d768,985e9ae087b29618b12a9838d56e869b91b32d7ac0654640f9670d1d2fc0ddf4,conv-42,91,4,1,0,True,1,1,1,16000,16000,True,True,58,1,True,True,56,1,True,True,58,1,True,True,58,1,15973,15942,15973,15973,32,24,0,0,58,0,58,0,k,k,k
8d6ac8b55d5e0454c70627450fc34b91086e090a98e6d62d1635f7f646c34161,a69d7b55b2d172cd0360e26438602835585680e902df5d15d600db6231b55a37,conv-42,92,4,1,0,True,1,65,65,16000,16000,False,False,53,0,False,False,57,0,True,True,63,1,False,False,53,0,15970,15992,16000,15970,32,25,0,0,63,0,53,0,,k,
2093c9aa76d6ac319e9d56a97c52e2ee64ecce996626f3e6754a131ad226e8e9,dd73ed8984fbab6cfc8175f4a3be83ef9bc645dddcb6b17393792c54a64c036e,conv-42,93,4,2,0,True,2,1,14,16000,16000,True,True,50,2,False,False,55,0,True,True,63,2,True,True,50,2,15924,15982,15980,15924,32,23,0,0,63,0,50,0,,k,k
8832212f6fa8c327c297d50f380df09b24548076ca57c151468113867ee5ab88,1eed8c9320084bb79ea1f5845d1a4a4a88e458d768408d1c47a0ec779b538fd1,conv-42,94,4,2,0,True,1,49,49,16000,16000,True,True,53,1,False,False,53,0,True,True,58,1,True,True,53,1,15943,15997,15999,15943,32,21,0,0,58,0,53,0,,k,k
cb7715e53ea093ad22321befca2052267a9748b8bcf6e853043deea41e974741,a0f1c00963df5540ad715eb5d380729e6d296ca3a2d8182680557c35e8efc7a2,conv-42,95,4,2,0,True,2,15,20,16000,16000,True,True,54,2,False,False,58,0,False,False,59,0,True,True,54,2,15998,15997,15955,15998,32,26,0,0,59,0,54,0,,,k
c45231a551790010b1d752977c4d922da96ae1ea55086a07f8b645855e4f2e1f,fafe02715b50e6ffda2c3c01452af9ebc20a26a134736d59657521a72a69db02,conv-42,96,4,1,0,True,1,2,2,16000,16000,True,True,57,1,True,True,56,1,True,True,59,1,True,True,57,1,15963,15944,15844,15963,32,24,0,0,59,0,57,0,k,k,k
4e91f5738d80a26d3351df6d5a280e9036686a86dd89514b17c13abfa5442eff,696d0c84cd3ef0c100509f3ee7649748613bb848bf1c2434e75e75fc8a4adc79,conv-42,97,4,1,0,True,1,1,1,16000,16000,True,True,54,1,True,True,51,1,True,True,56,1,True,True,54,1,15925,15949,15939,15925,32,19,0,0,56,0,54,0,k,k,k
300b1be42895da46ca1a94a4f988a69f1ed278fab5e27e452a256c39d452d648,90967b25ffe5408313cd2664bbf2fedd125bec5e539df74e9209c68bac7720e5,conv-42,98,4,1,0,True,1,16,16,16000,16000,True,True,50,1,True,True,55,1,True,True,56,1,True,True,50,1,15957,15943,15997,15957,32,23,0,0,56,0,50,0,k,k,k
62fdd8f715348602c02d07a0f9d46c81ee06f8a2edad57c7537b8137a4dba7f3,47bfaffed23d9e7d70fd77ce8954bd29e73de136b1b84d114caf55cdeb25ca16,conv-42,99,4,1,0,True,1,7,7,16000,16000,True,True,50,1,True,True,53,1,True,True,55,1,True,True,50,1,15957,15969,15973,15957,32,21,0,0,55,0,50,0,k,k,k
005b260e6c1b09927f1090a1e1408f63b1a1b6959848c6f06905b11983b582e2,4bd5dc313d6deadaf137a14bad243842f69063564ee9e4098ccff13add0a4db6,conv-42,100,4,1,0,True,1,5,5,16000,16000,True,True,60,1,True,True,55,1,True,True,64,1,True,True,60,1,15983,15923,15997,15983,32,23,0,0,64,0,60,0,k,k,k
1be78c5357bc8478553131dcacaf2db0b7743c1a4e176014fe70ee5a6e2954bd,1e315f91ab6e10f6a8feb0d9cc2e8796e1de6bacdc9f97f6a143472d3dd786d5,conv-42,101,4,1,0,True,1,16,16,16000,16000,True,True,55,1,True,True,55,1,True,True,60,1,True,True,55,1,15999,15985,15938,15999,32,23,0,0,60,0,55,0,k,k,k
3cdc893d056ef2fc084ae55d5213247db130e6c9eb53ef87bf3ab60052bc7551,7def084793b7cfd976acf845bfe5a80445c7f6ecbde161c85a4a770bbfe14af7,conv-42,102,4,1,0,True,1,1,1,16000,16000,True,True,54,1,True,True,56,1,True,True,59,1,True,True,54,1,15961,15987,15870,15961,32,24,0,0,59,0,54,0,k,k,k
b1e9c3b46aa613d90adf0920b8505dd8244fa341b00db9bcd8109ee0b83d0b03,0c52fcd211887e06a6e958d2f2914eaef300ed0f1d93a6e660d2314dc64b8610,conv-42,103,4,1,0,True,1,120,120,16000,16000,False,False,60,0,False,False,54,0,True,True,57,1,False,False,60,0,15995,15935,15953,15995,32,22,0,0,57,0,60,0,,k,
569aa83fd6d41fddc2eaa5aa7409d26064f6f9efd6b6ad9a585f325192606984,496be500688c7667ae617547b8e924f1e1821aec802612b43d35e5de2396b944,conv-42,104,4,1,0,True,1,1,1,16000,16000,True,True,52,1,True,True,52,1,True,True,52,1,True,True,52,1,15985,15889,15956,15956,32,19,1,0,29,23,29,23,k,k,k
49768a338dc170d3eadf9933bdef9370c77c3a8b5a8bc26d03300765150c921f,940bf1a7adb056e9359be2c27b86a0f39470e7e99cef4b61464b5b1a6f7e963f,conv-42,105,4,1,0,True,1,9,9,16000,16000,True,True,55,1,True,True,55,1,True,True,56,1,True,True,55,1,15925,15851,15986,15925,32,23,0,0,56,0,55,0,k,k,k
a2cbfde9359c2cfe470fcdd7240f032cc7e52607ce7262f1a145e9ab808a7c4b,c457b0219e0de429cf3ccf5c3c5bfcc05a6640c643009ec95f6a613b14d99e79,conv-42,106,4,1,0,True,1,17,17,16000,16000,True,True,47,1,True,True,50,1,True,True,51,1,True,True,47,1,15943,15987,15950,15943,32,18,0,0,51,0,47,0,k,k,k
731134a81544a28461e7fbc49dc641fe3e638442193f6039af698c4875d36232,ef5f71a5f12f0953d92d9af744aa7e37067902a0b06797e34e074223321605da,conv-42,107,4,1,0,True,1,3,3,16000,16000,True,True,57,1,False,False,55,0,True,True,61,1,True,True,57,1,15985,15946,15986,15985,32,23,0,0,61,0,57,0,,k,k
6db5d86f40cbc7eacdea542613eb13788c3a5930cd8a21bc637d15dfd9b7deef,2236c48abe25fdb2de34ac5a57e6b2ae0c8e4527c873e8fe541cd234ac84ba99,conv-42,108,4,1,0,True,1,30,30,16000,16000,True,True,59,1,False,False,54,0,True,True,59,1,True,True,59,1,15988,15949,15987,15988,32,22,0,0,59,0,59,0,,k,k
939224e8caf9cb80a4e1e156e4090be49a1cc178a0b5fc23b888ff1d18af3b2c,882afa77cd1d54542a033d33a88a7fcb501336ab4686b0edf5e0acf8b1b00964,conv-42,109,4,1,0,True,1,1,1,16000,16000,True,True,53,1,True,True,51,1,True,True,52,1,True,True,52,1,15917,15994,15974,15974,32,19,0,0,50,2,50,2,k,k,k
35dbb5009164d93914dc4c38fa43a615c1e2e401855557304bd2338ff1831e5d,849d02ecc74c9bd2f009cb5a17b037b2ae2de8af5723ab4b55752dad87958c7c,conv-42,110,4,1,0,True,1,3,3,16000,16000,True,True,61,1,False,False,54,0,True,True,63,1,True,True,61,1,15933,15990,15950,15933,32,22,0,0,63,0,61,0,,k,k
b665320592f6b8edf367a00e9329ce8949b200945dc877eabbb3ea2fecb1ba8a,c0ff2939b140b963ee97896fe2678290b9b090b9f9971f8dbcf2b5eb05a1c6cc,conv-42,111,4,1,0,True,1,2,2,16000,16000,True,True,56,1,False,False,56,0,True,True,65,1,True,True,56,1,15941,15970,15998,15941,32,24,0,0,65,0,56,0,,k,k
787a650850ad11d0b7679c70ae4ece819af20fc9b28a261e6d601b1771fa9fd1,07cc214d19859c7151d6f3599cf1b3c3b36679dd1349ca1010561b26ffa76333,conv-42,112,4,1,0,True,1,12,12,16000,16000,True,True,54,1,False,False,53,0,True,True,55,1,True,True,54,1,15968,15968,15990,15968,32,21,0,0,55,0,54,0,,k,k
83557c3e42be318af148d99f695f52e6498587b6491ad4730073457d7d4b067f,b227a14503e282ee854de6431aab23a4b2eea30e02f0056c18fed2c8a8499454,conv-42,113,4,1,0,True,1,5,5,16000,16000,True,True,58,1,True,True,57,1,True,True,60,1,True,True,58,1,15924,15995,15979,15924,32,25,0,0,59,1,58,0,k,k,k
d47be9afddf40ea9f3b31ad2b42eb95b9ea5e978ff677fd812f3d7166a69c96b,61fb44feae162f6fd3744a3c3b2bf0b1d4177cc91ef1f1f221819027027d367a,conv-42,114,4,1,0,True,1,1,1,16000,16000,True,True,60,1,False,False,54,0,True,True,59,1,True,True,60,1,15991,15995,15988,15991,32,22,0,0,59,0,60,0,,k,k
c45edd6f4fb8c6ad88f9f383a5e5959eb9e49166eba5439c592bafa5be15de4f,a19224bbe444b64b9d23ee11f2014bb8d4fd414a978a55bdc5652dbbc9a02eec,conv-42,115,4,1,0,True,1,6,6,16000,16000,True,True,51,1,False,False,53,0,True,True,53,1,True,True,51,1,16000,15962,15979,16000,32,20,1,0,52,1,50,1,,k,k
2f0d57891f0c523dd0e19373dce9e8a71d8d88b56cde86c1b6a16d33a6f86294,3e4875c76764c032f58407b906476e0d03fcfd4777b2d4d42167270ef273ec7b,conv-42,116,4,1,0,True,1,2,2,16000,16000,True,True,57,1,False,False,54,0,False,False,58,0,True,True,57,1,15948,15972,15964,15948,32,22,0,0,58,0,57,0,,,k
12629630156092532fdd9e635530cec629cf77399827146dea05c63cae8de942,492fe9e138f86aa06bd4c1cddfc071dcdea75fb848e953d8d117a2e510440b81,conv-42,117,4,1,0,True,1,14,14,16000,16000,True,True,53,1,True,True,52,1,True,True,54,1,True,True,53,1,15970,15925,15934,15970,32,20,0,0,54,0,53,0,k,k,k
3f6a0258d4eb8836ac3116ce10acbf84162d9105f9181bd9c506e7f53850bd21,b66f0cd61d2b21b7d77eebb3bcea7bd5a34e95542c9896bf024206df3efcf91a,conv-42,118,4,1,0,True,1,9,9,16000,16000,True,True,55,1,True,True,52,1,True,True,54,1,True,True,54,1,15987,15968,15857,15857,32,20,0,0,48,6,48,6,k,k,k
7aac0cea7cda2ac63703eb2181a286e5b0bded4e73537dc05079adcd132ca103,595588a850e632496c3c5d31b1a8af5a2eb47f0e1080b82858d7db4a2a59e6ab,conv-42,119,4,1,0,True,1,16,16,16000,16000,True,True,51,1,False,False,54,0,False,False,57,0,True,True,51,1,15929,15944,15989,15929,32,22,0,0,57,0,51,0,,,k
1b5219e81c24fed132d12bf5400516b8c2ddbe1468e921b95a700849824cd61d,a8671a0f80dbc302a04c414a67aaa982ec019dd63779068e1949758b537db7a5,conv-42,120,4,1,0,True,1,61,61,16000,16000,False,False,57,0,False,False,54,0,False,False,57,0,False,False,57,0,15947,15918,15987,15947,32,22,0,0,57,0,57,0,,,
2555c4e207e847988d3812b298294c4636ac9f2d707cbc647a184b680185e2fd,95cf969563bebfc6a9fb0f1daa23e20a72bf87b084101ea2ddd05267e0cf0694,conv-42,121,4,1,0,True,1,1,1,16000,16000,True,True,60,1,False,False,56,0,True,True,62,1,True,True,60,1,15979,15955,15924,15979,32,24,0,0,62,0,60,0,,k,k
cf63c68ccb35c7f161d465191c78a76284786967af8b5373b64135b1edc0461f,380b66a438cfc691ffdbbf80f6f49a855c7e685b0fb7d2f40a12aab5eef3a0fd,conv-42,122,4,1,0,True,1,34,34,16000,16000,True,True,64,1,False,False,54,0,False,False,57,0,True,True,64,1,15937,15972,15989,15937,32,22,0,0,57,0,64,0,,,k
f50d9902ea1b4dd608641996ed5d7856ae11206ad9f551c20183b659bddd5c3e,6ad6c42194ef227021d51f91a1a831eee622d6ef20ed5f21f62e6d52a23f2aa3,conv-42,123,4,1,0,True,1,1,1,16000,16000,True,True,63,1,False,False,54,0,False,False,58,0,True,True,63,1,15937,15918,15972,15937,32,22,0,0,58,0,63,0,,,k
72cf92f41023d88c3c51546af69a3e9f8ca7fbaea88b9b428d26ff48c23c73d2,a081d63a24f7c73f5a619f324025edacec679362de89e7d9a706eb97a298ca41,conv-42,124,4,1,0,True,1,10,10,16000,16000,True,True,58,1,False,False,54,0,False,False,60,0,True,True,58,1,15987,15933,16000,15987,32,22,0,0,60,0,58,0,,,k
7fe71f93f8e140a34c7be0bcc8b1b33415fab524ce8cc49e30317ad01bea7b89,8ce0d702ffe200e51c90642fb182c9cb6c56ae42a3726ae57e0dc3f7672fc4ef,conv-42,125,4,1,0,True,1,1,1,16000,16000,True,True,54,1,False,False,56,0,True,True,61,1,True,True,54,1,15944,15982,15965,15944,32,24,0,0,61,0,54,0,,k,k
574902a44ee9bda4219ef0c2bce8b6fb05c8e24735384ba92d8ce693e13878d2,377964be0d64fef01d02ec08e65734690211b8ff0d9156eab940906667244463,conv-42,126,4,1,0,True,1,2,2,16000,16000,True,True,51,1,False,False,56,0,False,False,62,0,True,True,51,1,15954,15971,15998,15954,32,24,0,0,62,0,51,0,,,k
fc0628016808e2e3890843a105b902ff8ee789f2f8c76f59a7265aa5be952aba,402d3b43c1e74d41d8cc169090d2abdfabce700625eb865f1d9cd259e99b1060,conv-42,127,4,1,0,True,1,2,2,16000,16000,True,True,51,1,False,False,54,0,True,True,59,1,True,True,51,1,15984,15993,15948,15984,32,22,0,0,59,0,51,0,,k,k
78d153b78b84d5f95f3e9fc1c6692c2f5bd495aae5357d0652c99ff2872abe83,9f7bfa24daa191acbb2f94ddc14741a1897cb557612c613df7dcd6317dd2e1c3,conv-42,128,4,1,0,True,1,1,1,16000,16000,True,True,58,1,True,True,52,1,True,True,58,1,True,True,58,1,15941,15935,15991,15991,32,20,0,0,20,38,20,38,k,k,k
4867b7efc4ec4425e7a01a996edf98c2409c1cc9326d524603cfdaf80e64866d,1cf479901224747d94921595f37101150dad542a5366ef0bb6e36404115027fc,conv-42,129,4,1,0,True,1,7,7,16000,16000,True,True,62,1,False,False,57,0,True,True,64,1,True,True,62,1,15945,15993,15971,15945,32,25,0,0,64,0,62,0,,k,k
