question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_complete,tiered_complete,flat_any,tiered_any,flat_delivered,tiered_delivered,flat_chars,tiered_chars,tiered_recency,tiered_k,tiered_coverage,tiered_dropped,tiered_evidence_delivered,tiered_evidence_tiers,flat_evidence_delivered,flat_best_evidence_rank,flat_worst_evidence_rank,flat_budget_chars,tiered_budget_chars
939224e8caf9cb80a4e1e156e4090be49a1cc178a0b5fc23b888ff1d18af3b2c,882afa77cd1d54542a033d33a88a7fcb501336ab4686b0edf5e0acf8b1b00964,conv-42,109,4,1,0,True,1,True,True,True,True,109,106,31982,31984,32,47,27,24,1,k,1,1,1,32000,32000
35dbb5009164d93914dc4c38fa43a615c1e2e401855557304bd2338ff1831e5d,849d02ecc74c9bd2f009cb5a17b037b2ae2de8af5723ab4b55752dad87958c7c,conv-42,110,4,1,0,True,1,True,True,True,True,121,116,31998,31967,32,84,0,23,1,k,1,3,3,32000,32000
b665320592f6b8edf367a00e9329ce8949b200945dc877eabbb3ea2fecb1ba8a,c0ff2939b140b963ee97896fe2678290b9b090b9f9971f8dbcf2b5eb05a1c6cc,conv-42,111,4,1,0,True,1,True,True,True,True,120,114,31994,31871,32,82,0,28,1,k,1,2,2,32000,32000
787a650850ad11d0b7679c70ae4ece819af20fc9b28a261e6d601b1771fa9fd1,07cc214d19859c7151d6f3599cf1b3c3b36679dd1349ca1010561b26ffa76333,conv-42,112,4,1,0,True,1,True,True,True,True,107,108,31997,31947,32,76,0,71,1,k,1,12,12,32000,32000
83557c3e42be318af148d99f695f52e6498587b6491ad4730073457d7d4b067f,b227a14503e282ee854de6431aab23a4b2eea30e02f0056c18fed2c8a8499454,conv-42,113,4,1,0,True,1,True,True,True,True,115,115,31965,31994,32,55,28,21,1,k,1,5,5,32000,32000
d47be9afddf40ea9f3b31ad2b42eb95b9ea5e978ff677fd812f3d7166a69c96b,61fb44feae162f6fd3744a3c3b2bf0b1d4177cc91ef1f1f221819027027d367a,conv-42,114,4,1,0,True,1,True,True,True,True,113,113,31964,31967,32,81,0,69,1,k,1,1,1,32000,32000
c45edd6f4fb8c6ad88f9f383a5e5959eb9e49166eba5439c592bafa5be15de4f,a19224bbe444b64b9d23ee11f2014bb8d4fd414a978a55bdc5652dbbc9a02eec,conv-42,115,4,1,0,True,1,True,True,True,True,107,105,31985,31861,32,60,13,23,1,k,1,6,6,32000,32000
2f0d57891f0c523dd0e19373dce9e8a71d8d88b56cde86c1b6a16d33a6f86294,3e4875c76764c032f58407b906476e0d03fcfd4777b2d4d42167270ef273ec7b,conv-42,116,4,1,0,True,1,True,True,True,True,115,109,31997,31996,32,77,0,134,1,k,1,2,2,32000,32000
12629630156092532fdd9e635530cec629cf77399827146dea05c63cae8de942,492fe9e138f86aa06bd4c1cddfc071dcdea75fb848e953d8d117a2e510440b81,conv-42,117,4,1,0,True,1,True,True,True,True,112,107,31957,31983,32,54,21,27,1,k,1,14,14,32000,32000
3f6a0258d4eb8836ac3116ce10acbf84162d9105f9181bd9c506e7f53850bd21,b66f0cd61d2b21b7d77eebb3bcea7bd5a34e95542c9896bf024206df3efcf91a,conv-42,118,4,1,0,True,1,True,True,True,True,111,108,31977,31991,32,45,31,20,1,k,1,9,9,32000,32000
7aac0cea7cda2ac63703eb2181a286e5b0bded4e73537dc05079adcd132ca103,595588a850e632496c3c5d31b1a8af5a2eb47f0e1080b82858d7db4a2a59e6ab,conv-42,119,4,1,0,True,1,True,True,True,True,105,109,31931,31999,32,77,0,97,1,k,1,16,16,32000,32000
1b5219e81c24fed132d12bf5400516b8c2ddbe1468e921b95a700849824cd61d,a8671a0f80dbc302a04c414a67aaa982ec019dd63779068e1949758b537db7a5,conv-42,120,4,1,0,True,1,True,False,True,False,113,108,31923,31925,32,76,0,187,0,,1,61,61,32000,32000
2555c4e207e847988d3812b298294c4636ac9f2d707cbc647a184b680185e2fd,95cf969563bebfc6a9fb0f1daa23e20a72bf87b084101ea2ddd05267e0cf0694,conv-42,121,4,1,0,True,1,True,True,True,True,117,117,31946,31997,32,85,0,57,1,k,1,1,1,32000,32000
cf63c68ccb35c7f161d465191c78a76284786967af8b5373b64135b1edc0461f,380b66a438cfc691ffdbbf80f6f49a855c7e685b0fb7d2f40a12aab5eef3a0fd,conv-42,122,4,1,0,True,1,True,False,True,False,113,109,31971,31963,32,77,0,151,0,,1,34,34,32000,32000
f50d9902ea1b4dd608641996ed5d7856ae11206ad9f551c20183b659bddd5c3e,6ad6c42194ef227021d51f91a1a831eee622d6ef20ed5f21f62e6d52a23f2aa3,conv-42,123,4,1,0,True,1,True,False,True,False,119,110,31996,31986,32,78,0,196,0,,1,1,1,32000,32000
72cf92f41023d88c3c51546af69a3e9f8ca7fbaea88b9b428d26ff48c23c73d2,a081d63a24f7c73f5a619f324025edacec679362de89e7d9a706eb97a298ca41,conv-42,124,4,1,0,True,1,True,True,True,True,120,115,31958,31996,32,83,0,52,1,k,1,10,10,32000,32000
7fe71f93f8e140a34c7be0bcc8b1b33415fab524ce8cc49e30317ad01bea7b89,8ce0d702ffe200e51c90642fb182c9cb6c56ae42a3726ae57e0dc3f7672fc4ef,conv-42,125,4,1,0,True,1,True,True,True,True,112,114,31948,31951,32,82,0,37,1,k,1,1,1,32000,32000
574902a44ee9bda4219ef0c2bce8b6fb05c8e24735384ba92d8ce693e13878d2,377964be0d64fef01d02ec08e65734690211b8ff0d9156eab940906667244463,conv-42,126,4,1,0,True,1,True,False,True,False,111,116,31969,31951,32,84,0,87,0,,1,2,2,32000,32000
fc0628016808e2e3890843a105b902ff8ee789f2f8c76f59a7265aa5be952aba,402d3b43c1e74d41d8cc169090d2abdfabce700625eb865f1d9cd259e99b1060,conv-42,127,4,1,0,True,1,True,True,True,True,109,110,31922,31933,32,78,0,30,1,k,1,2,2,32000,32000
78d153b78b84d5f95f3e9fc1c6692c2f5bd495aae5357d0652c99ff2872abe83,9f7bfa24daa191acbb2f94ddc14741a1897cb557612c613df7dcd6317dd2e1c3,conv-42,128,4,1,0,True,1,True,True,True,True,118,114,31923,31964,32,20,62,28,1,k,1,1,1,32000,32000
4867b7efc4ec4425e7a01a996edf98c2409c1cc9326d524603cfdaf80e64866d,1cf479901224747d94921595f37101150dad542a5366ef0bb6e36404115027fc,conv-42,129,4,1,0,True,1,True,True,True,True,122,120,31984,31974,32,82,6,22,1,k,1,7,7,32000,32000
36d516f8f73cfb7a7994dc447242e96b91b46a4ff3eeed223ee693df3a6b281b,491551d7dfa801aa014a1a1709d6ab26d5c329d310aa6ff4f99bdd6400a927b1,conv-42,130,4,1,0,True,1,True,False,True,False,106,106,31955,31944,32,74,0,133,0,,1,1,1,32000,32000
8c7925a439c06afe2c903c618aafe7f04aa1de1d18aad6a4d7e74309145d0dcd,fec9407b00c6935f3e0c03ff539b3d20377c9f2ad4f0e5045892fd0098ba48e4,conv-42,131,4,1,0,True,1,True,False,True,False,114,108,31985,31922,32,76,0,101,0,,1,3,3,32000,32000
9e053f769ebb0cf00a40f21a4aa6e52a8d316daaba1525b42a1b5b60673e5a09,6cc73ea3f6f44a213764271d139109b792e2f835e6cd3d30991a6e4c67dbcf97,conv-42,132,4,1,0,True,1,True,False,True,False,114,113,31909,32000,32,81,0,93,0,,1,1,1,32000,32000
f17c070ad1b4c26a4e84398de926bf732f31e39d813c2fbfc485e2c1c42d49fa,4d7edb68facc49ab8f35704c6645e718e9f9448853a9883c3bc40fb0ba1f05a1,conv-42,133,4,1,0,True,1,True,True,True,True,114,108,31977,31970,32,76,0,25,1,k,1,19,19,32000,32000
86bd14960f48a837562096eabc6277867c7b5fae23c3755ef30c4d69537e4104,4a842a4fd11e2a1ebfc5bc201f34ad8dea15e39526760c14f552ab6d5d90f934,conv-42,134,4,1,0,True,1,True,False,True,False,122,111,31987,31990,32,79,0,199,0,,1,2,2,32000,32000
f8cb3b5834f6255cb8558b610ab15daa3266163e81ab4d824528ffe33fee1e3b,f23b635a7d2e2f4e73100816030ccf13dbf3dbe60cc71db83008443fc5fc3f23,conv-42,135,4,1,0,True,1,True,False,True,False,116,110,31963,31952,32,78,0,171,0,,1,10,10,32000,32000
75e45fbcf1b2b26122fdafb5b1594eba64705d819a3141dd9cdf23f3f3f1d563,c13a3d7730eb86d36ec069332d5cf194a06cd37965ca6a4cd7a998a5e9229b33,conv-42,136,4,1,0,True,1,True,True,True,True,113,110,31918,31987,32,78,0,23,1,k,1,6,6,32000,32000
28bf44f1956fddaa06bd397611fbd6585be413dd7dda46ff51875327532c7b0e,a7b9e9b1b1d51b991a387e60f9eb8beb48d8cd28a2c0b55436ecca0b9d930f45,conv-42,137,4,1,0,True,1,True,True,True,True,105,101,31941,31945,32,18,51,27,1,k,1,1,1,32000,32000
eac13f7a41f5b6865b669622f562d51b5c3ec4e64fd95868a8f5f405ab48c5d5,a5413f689cab9353aa9405e6465ab6f738f0cb4c611a46fb08a164fcc8d9a4a1,conv-42,138,4,1,0,True,1,True,True,True,True,96,100,31958,31836,32,9,59,23,1,k,1,1,1,32000,32000
4e4503eba646b12761fb980f02f42cdbbef4fb868e3e2a2cad34959cba96d67f,f5222ecb3c82265f92bffa8f8d34b85a74c5dafbac4d4a7c0316d398d347a448,conv-42,139,4,1,0,True,1,True,True,True,True,101,101,31954,31987,32,50,19,28,1,k,1,5,5,32000,32000
21dfd1f50db2b96916748b2a3b6615a7c4a791966afeacc432fb26c2cd286892,bb242cb76f3c6cf8458c47bd7b7945d37bb8e5e7530aed9360d1bfcd47851cba,conv-42,140,4,1,0,True,1,True,True,True,True,100,102,31999,31865,32,70,0,20,1,k,1,20,20,32000,32000
47d3c6f7ae974b9608053e2967b60a285b355668431dec4e45a93dbc1911c977,cace2fff3a69432165e0c3b14a8b1f7d2c9483cf0a1eb06bee83e923e0a85b8e,conv-42,141,4,1,0,True,1,True,False,True,False,113,110,31993,31963,32,78,0,184,0,,1,69,69,32000,32000
074be89b771ba9ac1a70988d9d125560556e7e26978590bb333a36b5634e1aba,8ad6422858f3c2d4ed0d9f38a26cf94bf4762f3c693caee4c728db8743aa70f2,conv-42,142,4,1,0,True,1,True,False,True,False,117,109,31988,31916,32,77,0,147,0,,1,64,64,32000,32000
27e8651f64121c1edd5534ac5d5f434437247d7339ec3229e98b9ab6867574c2,938315026bccf866a797a2bdc3d4c6c8170039641df5f60e542aee74f9b658a8,conv-42,143,4,1,0,True,1,True,False,True,False,97,104,31946,31993,32,72,0,65,0,,1,1,1,32000,32000
1ceb7c6bebd8a272be8fc25ede8bd86bdd51a41a39eb0937c51efffaa6828c7b,01d6b9d25712d7ddc26a7a1e19e205a34d283224a924a99df22ebd55d03faae8,conv-42,144,4,1,0,True,1,True,True,True,True,98,101,31936,31964,32,68,1,22,1,k,1,42,42,32000,32000
79cc009e4bf2a56bb39072f9129ff35780b7e6032dce05a7a69a81b5b573cd0c,53f9b1c72f221907d4ee69f910662c43c2e3eb9f82499a01011c00c6423f0d99,conv-42,145,4,1,0,True,1,True,False,True,False,105,106,31967,31917,32,74,0,85,0,,1,1,1,32000,32000
c180857cb9a8c4106c10c9ee480f215729ba1b9377b5d444f08d2116741ced34,17a1b8cf794d94f3c9517a52aa7fceddb351ad623f08d2585ecf569bb1823a6e,conv-42,146,4,1,0,True,1,True,True,True,True,93,98,31958,31977,32,66,0,34,1,k,1,78,78,32000,32000
2b563c837299367ccbce358225cece104e00b733432313ca129ecfd1d372c957,d69a3db387f722a721fb3b48f61e04df9969c272cc091c70b0c09dae0cec384f,conv-42,147,4,1,0,True,1,True,False,True,False,121,112,31961,31992,32,80,0,181,0,,1,6,6,32000,32000
72a4cee12c413b4c5b413af78cbacc7d18a27e76deff449bedf17e8fe0f58cd9,3d3742e27950237ab792ad3053ebd5a40dd9d92d72fb6e0f60db0398c55da4dd,conv-42,148,4,1,0,True,1,True,False,True,False,117,110,31986,31974,32,78,0,197,0,,1,1,1,32000,32000
11c2e6d049829672b06b7b9900d79a5c2b801e154d8a9b833ab48b3e3f61738e,69867a5cd79c84927c849bfe04b4be50cf67e96a90ed9177118ca2252d55e298,conv-42,149,4,1,0,True,1,True,True,True,True,99,100,31945,31997,32,67,1,22,1,k,1,16,16,32000,32000
0dc37671602bfaa9731a095229e1ccf69593d3865720fa0c1c947100ca3dd915,9e34c1bbc6cc635b7922229b0ef9a59ee9126b3d990f690c44a973738dc03c18,conv-42,150,4,1,0,True,1,True,False,True,False,96,101,31919,31940,32,69,0,79,0,,1,2,2,32000,32000
48ec9685ac517d54891eff0463ff9ba3cdf64ab5a7e8e754e85343d98ceda331,364b849cb5b8217883b7e36fc2caf3d5aca9275041d20be6d4ecf720b130ef40,conv-42,151,4,1,0,True,1,True,False,True,False,112,114,31933,31959,32,82,0,53,0,,1,105,105,32000,32000
a5ab4e6a8c4da7c2767dd5bf00ca46248f791b0d36b6945b7aa87a6e97f5237c,50f3efab1326581d81b7993c3414023a455b9229d580a41be3c891e15c95b1f0,conv-42,152,4,1,0,True,1,True,True,True,True,109,106,31964,31893,32,74,0,25,1,k,1,5,5,32000,32000
2ca9a4c93156f6740291411f7c24c3cbc53b342ecb0987b39627b2d4c259ee12,a387f0ef38c1cec5789173521f2f598674fd2f5b4789b0c0520d64687722f681,conv-42,153,4,1,0,True,1,True,True,True,True,119,111,31985,31905,32,58,21,31,1,k,1,1,1,32000,32000
996b862dbd03c7270561ee0e4f0c64cec178719eea6cb78663a316a555e3dbde,eedca060d468b58a61660caa00ffab324c99bd455e69f36d5ea7011e0bd8b560,conv-42,154,4,1,0,True,1,True,True,True,True,113,108,31982,31972,32,76,0,23,1,k,1,1,1,32000,32000
bdbc17ec6142fcf9f0add0c2bb9a177126122a95b0d99797e86b1e0cb969fd61,43c3d042a32727d4e2cd6ad0f3537e55722888e3fcaa80f6967d15c67990bec1,conv-42,155,4,1,0,True,1,True,True,True,True,118,112,31999,31916,32,73,7,26,1,k,1,2,2,32000,32000
dec1f04af42b10c6a3d86ff875e7e7a0e157a65e157dca557a05ebd583e4a3f0,73c37f4ff571eb04ae8d9b84580543a72a974818e3d3ec6b91ec4b7340f84f47,conv-42,156,4,1,0,True,1,True,True,True,True,112,108,31924,31876,32,76,0,27,1,k,1,1,1,32000,32000
1f8101e006d606f9b8e8ed66157534f58c1404441b536787bb508c31f5b4c7a3,0ec706b23762c10ae313152ddf57123905c759b8402876fd3787105636d25c8a,conv-42,157,4,1,0,True,1,True,True,True,True,112,107,31943,31961,32,54,21,23,1,k,1,1,1,32000,32000
bc534c07ba6c4f17763adb9609b897870ba120c20829f00c60121508b214194f,f6fadc3d63176c82ab6e50e95a2d7d832aa7228f2cf3b9b7704ba1802571cc37,conv-42,158,4,1,0,True,1,True,False,True,False,113,110,31972,31943,32,78,0,26,0,,1,2,2,32000,32000
fd72860b394fad4120aed16894c0acea3317c58ea31a81e0a8e8f9efe547fcfb,fb9cf0e6e33a6bad2bb1853bf084bb1d882ebaab4aa01e9acee03bd9840dac12,conv-42,159,4,1,0,True,1,True,True,True,True,112,106,31922,31967,32,45,29,27,1,k,1,1,1,32000,32000
8fef44ded6b6ffa15bdc9d3bf5e82209e0d70e191883f8d4043cc7cf327aa1c8,3618fa3a80f7ef1ae06acf3f3e44d0b4366515196b87f053831fa30fa11a740b,conv-42,160,4,1,0,True,1,True,True,True,True,115,112,31969,31984,32,66,14,19,1,k,1,1,1,32000,32000
cdd784876f7d1a35b1b9eb3bd09393c48922105503a6c2f0fb62f0941137aae1,f3b9c9585ff569af618cd0cbf71c057f441fc156a92c3befaa46963da12010ba,conv-42,161,4,1,0,True,1,True,False,True,False,99,100,31940,31935,32,68,0,24,0,,1,1,1,32000,32000
a91bd67899cda568cb777c326475fdedd26ddb7a6c0a0bbd0a6d0380e1ceb33e,7f8f23ebc52f1be64bb1b5fa9cd2c52b5cdb4a8978cce3bfbaac99c675d234aa,conv-42,162,4,1,0,True,1,True,True,True,True,110,106,31963,31959,32,74,0,25,1,k,1,50,50,32000,32000
0e13af8f8702bad5ff7b05871b6bd92f6ea3ed83c80ac01680f92d7539ec44a6,5b2e9a3a3f0b26aba600e97a912a38c4423ec49f2407e730908e5dcf3d7756ed,conv-42,163,4,1,0,True,1,True,True,True,True,115,112,31918,31936,32,80,0,21,1,k,1,4,4,32000,32000
aef45279ce16dcfb5eac09ef9a56da2416ee6b9836fdc595fd12d0ad8ff8e20f,5d755ac310fb50772ca247f1febab363dd9c6e55cfefee481f1acca4474ace92,conv-42,164,4,1,0,True,1,True,True,True,True,113,107,31981,31942,32,74,1,29,1,k,1,12,12,32000,32000
a59cbb28d7b576e1c9aa09c11494bb0c6f0f2359e972d45ce79c8b6f16aaead7,9bb52d35114d22a974be56de52f45ef4ba63823885e9e27a2073d0ef5fdbd6cb,conv-42,165,4,1,0,True,1,True,False,True,False,117,108,31931,31923,32,76,0,160,0,,1,1,1,32000,32000
bfc651639289cc458df8cb2b6b6bce5796f8033400fc382a46c0b0f55b8a8874,389d08fab23ac417dae061850df2e30907a94d30e3ef06b064cc30d9bb7301ec,conv-42,166,4,1,0,True,1,True,True,True,True,111,110,31992,31956,32,37,41,23,1,coverage,1,52,52,32000,32000
545b752a28f2ff8dfd8d3b8b82f80eaaad2a7b9d09dca072d043400bb4017e2f,1546b5e36984f568d22ca69a53ff05213a53b0968be32a9e298d9f3dd7bc2cc9,conv-42,167,4,1,0,True,1,True,False,True,False,113,108,31962,31942,32,76,0,101,0,,1,2,2,32000,32000
30661ec5226420983df107a6cdc5ac9e250f970e784bf22241a6d8082c1010d2,2caa347403b16b8b7143b3de61392a4189f719d32e799de4c4275d1d1c1f7a6e,conv-42,168,4,1,0,True,1,True,False,True,False,106,104,31983,31929,32,72,0,79,0,,1,1,1,32000,32000
8e7ede6fd8ae2155204a93da5e6f23de427045a6d88ff5f9e10af9d98f004c5e,5bc78ad70948acd7e92a137b16f4b7e88fdb6fe9da6bc93275450c3ebaeb23b8,conv-42,169,4,1,0,True,1,True,False,True,False,105,107,31982,31956,32,75,0,84,0,,1,77,77,32000,32000
5f1b477a79075377d8b6f111b9fca52381af58226c09f8412cb54fa4fc1bd1a3,6d1e65aff432b7f1c9734f534a04926dc9acfe43a2381a996551f8adb9ed436b,conv-42,170,4,1,0,True,1,True,True,True,True,112,110,31984,31980,32,31,47,24,1,k,1,1,1,32000,32000
f62d12420ea9ed10d3ed9353b7b4a7f3f03a68eecdbb48b02ba2eec23ee47ac9,fc5879c70b1469c23092506ad0d0b8708fc387673aef3925a3e66e2ba92db6ef,conv-42,171,4,1,0,True,1,True,False,True,False,108,106,31966,31973,32,74,0,92,0,,1,4,4,32000,32000
22706b92552b5ffcb6d7983c5b2c609e2a7c895591ee74e11f97a010bc602df2,6775d7418c9de5e983b88911fe5b43607333a06d83a1360eb719453ece965951,conv-42,172,4,1,0,True,1,True,False,True,False,110,109,31962,31998,32,77,0,197,0,,1,15,15,32000,32000
f966b0a745436572617c923385a4d6d8c6abdd64e36771073c99bc67ee2f4681,62c0784c968380e5eb016c85b9666c50fb929cc2c1d7f3a655321e4493452016,conv-42,173,4,1,0,True,1,True,False,True,False,115,111,31980,32000,32,79,0,195,0,,1,68,68,32000,32000
a62cfe7e71c54f790be2c201aeea3b1ecb13f486371dce7f7f3a6075cdaed77d,cc7f120c3c0c40db8fd662ab6b462a243b9ab62388450e232b1c425f4800ca19,conv-42,174,4,1,0,True,1,True,False,True,False,114,110,31957,31984,32,78,0,137,0,,1,47,47,32000,32000
752a29158b4c8991a8b1b2c058040f6fe48e9d478542fab27341155f68dcbebd,3a25e0ee1d3d8546e0d9696f39c745bf82e756b8da1e8449d9d03b5052a9b49e,conv-42,175,4,1,0,True,1,True,True,True,True,112,111,31945,31992,32,79,0,23,1,k,1,1,1,32000,32000
5a467dcf3199cfb46f282cd499d48e5f7282a143bd92335024127fe78e691a4e,b46ba3cc86f6e6665f0710489740402e8d3d6a75390e7c58b096b6179aedcd46,conv-42,176,4,1,0,True,1,True,True,True,True,107,104,31944,31924,32,53,19,25,1,k,1,1,1,32000,32000
be5f837766a8979fc915dee477ec072c25555bb72348dc0b515a1a75dcadcbe9,b5f36d5ff6557748b30c3f9620b4ba927a0a04bc1e22b10d7dc8ed7bf2672129,conv-42,177,4,1,0,True,1,True,True,True,True,100,102,31989,31990,32,70,0,22,1,k,1,1,1,32000,32000
26b41fe8ccf2eda82023763e887487a68410ec1ccebfa8147c8db4202191b2f9,e833bae023bc87b29d7ff8ddd84097eec1c3f2d3314b6450c928a4ecde40818f,conv-42,178,4,1,0,True,1,True,True,True,True,103,103,31997,31988,32,43,28,25,1,k,1,1,1,32000,32000
31e1a1bad921441e588c0a7fca6b35a2e20d18a13a450ecacc45ba620a369045,d926eeb97164e7e1beeab7ee13cd365046125489861b2f2f06384d59dfadb42f,conv-42,179,4,1,0,True,1,True,True,True,True,101,102,31966,31997,32,70,0,22,1,k,1,2,2,32000,32000
a18c608eac25d5efea5803cfef5d5a153b38a656c790cbda4677bcc462c73d69,e6be840bf10cb7cd8cfbf0973dde668e2dd8d09a770429e9a285b3f2bdfdef13,conv-42,180,4,1,0,True,1,True,True,True,True,117,113,31970,31920,32,57,24,23,1,k,1,4,4,32000,32000
0e172d797aa8ed0dcb8ef101e4dea938a823afeb5b28276bf7006d4829adbbea,fe8f9d7135e2204689fbcae36b3cd18f87bb953a537a201ceca0e584ce3bbb3c,conv-42,181,4,1,0,True,1,True,True,True,True,117,109,31971,31943,32,48,29,30,1,k,1,1,1,32000,32000
d8acdd2ddf50f2719116dc77f67a728b2f2418089f5e63688f757f94f18be429,caa9cd2b367ba3559cc35ec10f878cd3ecf3d94bff30e0c7332fa0fa3d9366b1,conv-42,182,4,1,0,True,1,True,False,True,False,94,100,31981,31971,32,68,0,66,0,,1,1,1,32000,32000
af332ec9cc49b20ee71e23a35bb4a2f1c46d6e82e4ec8ec88ccf16fac52c8b5b,473ecbc52eb6fd58d31932accc5301a918bf49cf211ad680f80878abbbc63c8b,conv-42,183,4,1,0,True,1,True,False,True,False,116,117,31994,31928,32,85,0,76,0,,1,5,5,32000,32000
e9dfc806dbbafbd05764793f62002360afdb2afb17aa2139538d89292df985ae,6894feb298548d9385b6516b67e1d28cc1ad1d28410db9aee04c54c515868ddf,conv-42,184,4,1,0,True,1,True,True,True,True,108,106,31996,31950,32,22,52,21,1,recency,1,1,1,32000,32000
08de5720c5ddf50bfd39a3eee8b843f4255ed1288cd2208ce78f59434223570f,95904171f87f830dfa934d8869f82afa2c84b9c1d464acc01ddb244f64f35a19,conv-42,185,4,1,0,True,1,True,True,True,True,113,108,31977,31933,32,41,35,27,1,k,1,1,1,32000,32000
8b298251cc0030a8bfd39720550dc928b994ecf77426e304c8370fa0056c99e0,c5706272405ac188b26646660f61ef443aa30223a8d7b6c02714b37550dcca7f,conv-42,186,4,1,0,True,1,True,True,True,True,121,115,31994,31961,32,83,0,30,1,recency,1,1,1,32000,32000
a7b432ca8c6e103c220dd370987c4387c1e58fddd682832ec3b9692ce0a84c75,c5364b5aa92773e5088f5ccfbc7e142b8dd5854536d3bde83b9d99041594d3ce,conv-42,187,4,1,0,True,1,True,True,True,True,108,106,31983,31904,32,74,0,48,1,recency,1,1,1,32000,32000
6234e4158fdb92008af4e14e53c9ad32b61731a3cc0884a7628fde233a07c586,762a738adb58d114c8e02f50137a7a8dd1179bd2b3a4e2c4c7b46650f60327a9,conv-42,188,4,1,0,True,1,True,True,True,True,118,114,31957,31931,32,82,0,87,1,recency,1,2,2,32000,32000
3a5270f8c29e7b71c995ee2c066c423c7fe5530c83ab86a7436a7ba7ee05106c,e894fce9772a3aee384c3b006ff2ce5d13a729e535365a097441160bed3d519c,conv-42,189,4,1,0,True,1,True,True,True,True,103,111,31930,31923,32,79,0,93,1,recency,1,2,2,32000,32000
f6dca94854829dc03f0b0edb267ed0222718672bc12d6f9f5cacc60f1c233e70,489af18087639c60511e3ab1852b8b79e825e003031ca9a7638b7df6bb0e1a2d,conv-42,190,4,1,0,True,1,True,True,True,True,115,113,31990,31995,32,81,0,100,1,recency,1,1,1,32000,32000
b6142801e0f29b22dd30997961ac2a017981b66dd302b0ebb34ffa222decc638,249465fad8f6bea3315f073efb86c6fa4cc337c30d965024b660947e17f0f46c,conv-42,191,4,1,0,True,1,True,True,True,True,114,111,31940,31990,32,79,0,199,1,recency,1,17,17,32000,32000
1f54a15e2f05cba577a4367fb8e79f7916029ff103bddb506701c6e2173012cb,16a5721e5b5e706ba3c1693a959f2da8c749e00b8a3f16de7d89b77726ebfa26,conv-42,192,4,1,0,True,1,True,True,True,True,108,104,31993,31917,32,64,8,24,1,recency,1,1,1,32000,32000
4ccdb4bc3627dc46dbe40c0fe8652ba77b0d49087baf1fbde97af635ea21e952,3f79fd4a5b68fb74385f92c82b2a1538d2ba94ba9b4b8073e18d20b5452a235a,conv-42,193,4,1,0,True,1,True,True,True,True,100,102,31985,31944,32,70,0,18,1,recency,1,1,1,32000,32000
55636fd865f4dc301861bc3d9d012dc1118d98194137ce471e41318cde9bab56,f619e76fa6e541152943fc19f1c60238344009099dafa0f177eb8af5b604d540,conv-42,194,4,1,0,True,1,True,True,True,True,115,116,31958,31926,32,84,0,75,1,recency,1,1,1,32000,32000
f4c9d1b1fa76eaac735209b239c201078027f991711e8becb40c8b286d4c9c3f,9dd1ad82518eaf79f1c19829266675d80e9cab326000bb6856e82993d68930ff,conv-42,195,4,1,0,True,1,True,True,True,True,123,112,31984,31995,32,80,0,185,1,recency,1,38,38,32000,32000
3f903e8622aa8a41ff984b7a54df7a70ddc1f889f38057c592ce9ac8e43ab38d,e59cf3eddb523118d5becda2d0ea055dba49daef99b42b4f75b125fe6584d45a,conv-42,196,4,1,0,True,1,True,True,True,True,115,115,31970,31949,32,66,17,15,1,recency,1,3,3,32000,32000
6dfbcbd9117c41d2f9d95945b75fa67e0234e208adc4be0de031d6f0cb4c8cbb,72e81c8d4d6594dfd2a0a68be40507611bd9af26817372f3a90ce5eddc1e5057,conv-42,197,4,1,0,True,1,True,True,True,True,111,111,32000,31918,32,79,0,87,1,recency,1,7,7,32000,32000
8713895338f9d1baabd0aab6457bf91ae7d3e0bc834fa4f2f0ef03d8a126473b,16b01b08acfa23e4de3dc8c03ba2ecbeef662cc9ef9e5ccc37d816fc2e8652aa,conv-42,198,4,1,0,True,1,False,True,False,True,114,114,31993,31972,32,82,0,91,1,recency,0,116,116,32000,32000
8c2f4fda141f6286072ded4d8cb492db9a2b603d49ffb502a6262f9a7de4ec06,49aaff111fe476b702c30fedd13d0590db970e175e77a38ce8e479308d09a3c7,conv-42,199,5,2,0,True,2,True,True,True,True,120,117,31963,31925,32,19,66,28,2,k,2,1,2,32000,32000
cdf17bac26b1f3556cb5c2bd5be93d6a5af83d592bb62b5daa289a1a947ef66b,19d359b03347489f979afb01d4bf7d5d417a084390d4594b453f93613d1a06fc,conv-42,200,5,1,0,True,1,True,True,True,True,106,106,31955,31978,32,43,31,22,1,k,1,1,1,32000,32000
312f30c7c792a58c07b13f9f7e7f2e594dd3b2b43b02e7ec705c21283b681937,e991231070798a9b60ce2ba66582ae297dc9e6670d7f0300ed825cd564aeccd4,conv-42,201,5,1,0,True,1,True,True,True,True,107,106,31940,31983,32,22,52,28,1,k,1,1,1,32000,32000
22ef4731f6f19fcd769097ad5800e79a6d51c2a09dae4cddca9c417d1569a85a,e59a38501196029f7e67437b1c68b8391cb1ff3f3901f1ff3009762d81c215d0,conv-42,202,5,1,0,True,1,False,False,False,False,113,111,31957,31908,32,67,12,26,0,,0,168,168,32000,32000
